VENDOR_KEY,RETAILER_KEY,ITEM_KEY,STORE_KEY,PERIOD_KEY,MODULAR_KEY,REQUEST_DATE,STORE_SPECIFIC_RETAIL,POS_SALES,POS_QTY,POS_COST,MAX_SHELF_QTY,GROSS_SHIP_QTY,GROSS_SHIP_RETAIL,NET_SHIP_QTY,NET_SHIP_RETAIL,AVG_TRAITED_STORE_ITEM_COMB,AVG_VALID_STORE_ITEM_COMB,AVG_STR_DD_RATE_OF_SALE,AVG_IN_STOCK,AVG_REPL_IN_STOCK,HIST_ON_HAND_QTY,SI_MUMD_QTY,SI_TOTAL_MUMD,NUM_OF_BASKET_OCCURENCES,BASKET_SCAN_COUNT,BASKET_SALES,BASKET_GM,REPLENISHEDFLAG
308,1010,1010374,3342,20170107,3893,2/9/2017,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1010374,3370,20170107,3916,2/9/2017,3,0,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1
308,1010,1010374,3480,20170107,3700,2/9/2017,3,0,0,,0,0,0,0,0,0,0,,0,0,8,0,0,0,0,0,0,1
308,1010,1010374,3610,20170107,3946,2/9/2017,3,0,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1
308,1010,1010374,3726,20170107,1,2/9/2017,,0,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1
308,1010,1010374,3772,20170107,3854,2/9/2017,2,2,1,,0,0,0,-1,-2,0,0,,0,0,5,0,0,1,95,266.61,266.61,1
308,1010,1010374,3795,20170107,3819,2/9/2017,2,0,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1
308,1010,1010374,3851,20170107,4001,2/9/2017,3,3,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,4,16.92,16.92,1
308,1010,1010374,5706,20170107,1,2/9/2017,3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1010374,541039,20170107,1,2/9/2017,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,1527,20170107,5006,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,4,0,0,0,0,0,0,1
308,1010,1538590,1533,20170107,5048,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1534,20170107,5288,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,7,0,0,0,0,0,0,1
308,1010,1538590,1536,20170107,5642,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,2,0,0,0,0,0,0,1
308,1010,1538590,1540,20170107,5138,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1549,20170107,5643,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1552,20170107,4998,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,1565,20170107,5187,2/9/2017,6.94,13.88,2,,9,6,41.64,6,41.64,1,1,,1,100,3,0,0,2,103,424.78,424.78,1
308,1010,1538590,1567,20170107,5014,2/9/2017,5,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,3,5.82,0,0,0,0,1
308,1010,1538590,1568,20170107,5583,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,6,0,0,0,0,0,0,1
308,1010,1538590,1578,20170107,4984,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1579,20170107,4853,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1588,20170107,5685,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,6,0,0,0,0,0,0,1
308,1010,1538590,1615,20170107,5270,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1617,20170107,5150,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,1,,1,100,3,0,0,0,0,0,0,1
308,1010,1538590,1622,20170107,5283,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1630,20170107,4923,2/9/2017,6.94,13.88,2,,9,3,20.82,3,20.82,1,0,,0,0,1,0,0,2,4,27.76,27.76,1
308,1010,1538590,1643,20170107,4992,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,1648,20170107,5295,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1654,20170107,4998,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1655,20170107,5286,2/9/2017,6.94,6.94,1,,9,0,0,0,0,1,1,,1,100,4,0,0,1,12,100.06,100.06,1
308,1010,1538590,1671,20170107,5286,2/9/2017,6.94,6.94,1,,9,3,20.82,3,20.82,1,1,,1,100,6,0,0,1,61,163.06,163.06,1
308,1010,1538590,1679,20170107,5055,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,9,0,0,0,0,0,0,1
308,1010,1538590,1682,20170107,4854,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1687,20170107,4915,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,1693,20170107,4939,2/9/2017,6.94,0,0,,9,12,83.28,12,83.28,1,0,,0,0,9,0,0,0,0,0,0,1
308,1010,1538590,1696,20170107,5484,2/9/2017,6.94,6.94,1,,9,3,20.82,3,20.82,1,1,,1,100,5,0,0,1,24,93.5,93.5,1
308,1010,1538590,1698,20170107,5010,2/9/2017,6.94,6.94,1,,9,0,0,0,0,1,1,,1,100,4,0,0,3,15,133.28,133.28,1
308,1010,1538590,1702,20170107,5012,2/9/2017,6.94,13.88,2,,9,0,0,0,0,1,1,,0,0,0,0,0,2,23,86.87,86.87,1
308,1010,1538590,1707,20170107,4090,2/9/2017,5,16.94,3,,0,0,0,0,0,0,0,,0,0,2,4,7.76,3,64,240.97,240.97,1
308,1010,1538590,1708,20170107,5284,2/9/2017,6.94,13.88,2,,9,6,41.64,6,41.64,1,1,,1,100,5,0,0,2,9,117.82,117.82,1
308,1010,1538590,1721,20170107,4844,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,1723,20170107,4981,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,1726,20170107,4054,2/9/2017,5,13.88,2,,0,0,0,0,0,0,0,,0,0,0,0,0,3,61,163.48,163.48,1
308,1010,1538590,1727,20170107,4918,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,5,0,0,0,0,0,0,1
308,1010,1538590,1728,20170107,4991,2/9/2017,6.94,6.94,1,,9,3,20.82,3,20.82,1,1,,1,100,4,0,0,1,33,132.79,132.79,1
308,1010,1538590,1732,20170107,5142,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,4,0,0,0,0,0,0,1
308,1010,1538590,1733,20170107,4992,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1737,20170107,5505,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,3,0,0,0,0,0,0,1
308,1010,1538590,1739,20170107,4940,2/9/2017,6.94,0,0,,9,9,62.46,9,62.46,1,0,,0,0,9,0,0,0,0,0,0,1
308,1010,1538590,1742,20170107,5005,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1749,20170107,4562,2/9/2017,5,6.94,1,,0,0,0,0,0,0,0,,0,0,1,1,1.94,1,33,91.99,91.99,1
308,1010,1538590,1753,20170107,5484,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1754,20170107,5295,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1756,20170107,4005,2/9/2017,1.5,0,0,,0,0,0,0,0,0,0,,0,0,2,2,3.88,0,0,0,0,1
308,1010,1538590,1761,20170107,4992,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,1762,20170107,5294,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1770,20170107,4023,2/9/2017,5,5,1,,0,3,20.82,3,20.82,0,0,,0,0,2,3,5.82,1,25,122.43,122.43,1
308,1010,1538590,1776,20170107,4047,2/9/2017,5,18.88,3,,0,0,0,0,0,0,0,,0,0,1,2,3.88,3,49,167.51,167.51,1
308,1010,1538590,1783,20170107,5284,2/9/2017,6.94,6.94,1,,9,0,0,0,0,1,1,,1,100,4,0,0,1,17,77.98,77.98,1
308,1010,1538590,1789,20170107,5137,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,7,0,0,0,0,0,0,1
308,1010,1538590,1809,20170107,5582,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1821,20170107,4789,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,1823,20170107,4058,2/9/2017,5,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,1825,20170107,5144,2/9/2017,6.94,13.88,2,,9,3,20.82,3,20.82,1,1,,1,100,3,0,0,2,28,180.06,180.06,1
308,1010,1538590,1835,20170107,5692,2/9/2017,6.94,20.82,3,,9,0,0,0,0,1,1,,1,100,7,0,0,3,75,343.38,343.38,1
308,1010,1538590,1836,20170107,4908,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1839,20170107,4890,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1847,20170107,5012,2/9/2017,6.94,6.94,1,,9,3,20.82,3,20.82,1,1,,1,100,6,0,0,1,49,204.38,204.38,1
308,1010,1538590,1849,20170107,4997,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,1856,20170107,5474,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1875,20170107,5009,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,1878,20170107,5534,2/9/2017,6.94,69.4,10,,9,3,20.82,3,20.82,1,1,,1,100,6,0,0,10,274,931.78,931.78,1
308,1010,1538590,1881,20170107,3349,2/9/2017,5,0,0,,0,0,0,0,0,0,0,,0,0,3,3,5.82,0,0,0,0,1
308,1010,1538590,1892,20170107,4945,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,1893,20170107,4719,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,1894,20170107,3989,2/9/2017,5,5,1,,0,3,20.82,3,20.82,0,0,,0,0,3,4,7.76,1,22,64.54,64.54,1
308,1010,1538590,1895,20170107,5007,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1905,20170107,5288,2/9/2017,6.94,13.88,2,,9,3,20.82,3,20.82,1,1,,1,100,4,0,0,2,33,143.88,143.88,1
308,1010,1538590,1907,20170107,5011,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,4,0,0,0,0,0,0,1
308,1010,1538590,1919,20170107,4670,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1920,20170107,5301,2/9/2017,6.94,6.94,1,,9,0,0,0,0,1,1,,1,100,1,0,0,1,3,42.88,42.88,1
308,1010,1538590,1922,20170107,1,2/9/2017,4,0,0,,0,0,0,0,0,0,0,,0,0,3,6,17.64,0,0,0,0,1
308,1010,1538590,1923,20170107,5608,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,6,0,0,0,0,0,0,1
308,1010,1538590,1924,20170107,4992,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1929,20170107,5197,2/9/2017,6.94,6.94,1,,9,3,20.82,3,20.82,1,1,,1,100,3,0,0,1,68,290.11,290.11,1
308,1010,1538590,1941,20170107,5011,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1942,20170107,5275,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,4,0,0,0,0,0,0,1
308,1010,1538590,1963,20170107,5274,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1976,20170107,5199,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1985,20170107,4881,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,1986,20170107,5481,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,6,0,0,0,0,0,0,1
308,1010,1538590,1994,20170107,5499,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,6,0,0,0,0,0,0,1
308,1010,1538590,1995,20170107,5066,2/9/2017,6.94,0,0,,9,9,62.46,9,62.46,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,1997,20170107,5495,2/9/2017,6.94,20.82,3,,9,0,0,0,0,1,1,,0,0,0,0,0,3,25,86.09,86.09,1
308,1010,1538590,1999,20170107,5494,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2007,20170107,4949,2/9/2017,6.94,0,0,,9,9,62.46,9,62.46,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2016,20170107,5493,2/9/2017,6.94,13.88,2,,9,0,0,0,0,1,1,,1,100,3,0,0,2,73,340.21,340.21,1
308,1010,1538590,2019,20170107,5289,2/9/2017,6.94,6.94,1,,9,6,41.64,6,41.64,1,0,,0,0,5,0,0,1,26,137.4,137.4,1
308,1010,1538590,2021,20170107,5505,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,4,0,0,0,0,0,0,1
308,1010,1538590,2022,20170107,5270,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2027,20170107,4992,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,4,0,0,0,0,0,0,1
308,1010,1538590,2030,20170107,5067,2/9/2017,6.94,6.94,1,,9,0,0,0,0,1,1,,1,100,5,0,0,1,5,46.44,46.44,1
308,1010,1538590,2038,20170107,5647,2/9/2017,6.94,41.64,6,,9,0,0,0,0,1,1,,1,100,1,0,0,6,167,865.33,865.33,1
308,1010,1538590,2040,20170107,5469,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2046,20170107,4864,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2056,20170107,4998,2/9/2017,6.94,6.94,1,,9,0,0,0,0,1,1,,1,100,4,0,0,1,26,152.18,152.18,1
308,1010,1538590,2060,20170107,4869,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2061,20170107,4998,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2065,20170107,5487,2/9/2017,6.94,20.82,3,,9,0,0,0,0,1,1,,1,100,6,0,0,3,42,233.82,233.82,1
308,1010,1538590,2090,20170107,4916,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2095,20170107,5012,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,4,0,0,0,0,0,0,1
308,1010,1538590,2096,20170107,4853,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2103,20170107,5487,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,3,0,0,0,0,0,0,1
308,1010,1538590,2107,20170107,5648,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,4,0,0,0,0,0,0,1
308,1010,1538590,2109,20170107,4914,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2114,20170107,4873,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2117,20170107,5279,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2124,20170107,5288,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,5,0,0,0,0,0,0,1
308,1010,1538590,2132,20170107,5072,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,2139,20170107,5139,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2140,20170107,4916,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2144,20170107,4841,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2146,20170107,4908,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2147,20170107,5010,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,1,0,0,0,0,0,0,1
308,1010,1538590,2164,20170107,4908,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2166,20170107,5138,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2171,20170107,4881,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2184,20170107,5270,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2185,20170107,5207,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2188,20170107,4841,2/9/2017,7.63,0,0,,9,0,0,0,0,1,0,,0,0,12,0,0,0,0,0,0,1
308,1010,1538590,2200,20170107,5012,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,4,0,0,0,0,0,0,1
308,1010,1538590,2208,20170107,5502,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,4,0,0,0,0,0,0,1
308,1010,1538590,2210,20170107,5549,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,6,0,0,0,0,0,0,1
308,1010,1538590,2211,20170107,5076,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,2213,20170107,4992,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2215,20170107,5485,2/9/2017,6.94,13.88,2,,9,3,20.82,3,20.82,1,1,,1,100,5,0,0,2,67,264.98,264.98,1
308,1010,1538590,2218,20170107,5297,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2221,20170107,5550,2/9/2017,6.94,6.94,1,,9,3,20.82,3,20.82,1,1,,1,100,6,0,0,1,30,104.43,104.43,1
308,1010,1538590,2225,20170107,4982,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2251,20170107,5078,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2254,20170107,4856,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2257,20170107,5268,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2258,20170107,4861,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2263,20170107,5480,2/9/2017,6.94,0,0,,9,0,0,0,0,1,1,,1,100,5,0,0,0,0,0,0,1
308,1010,1538590,2265,20170107,5007,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2266,20170107,4998,2/9/2017,6.94,5.97,1,,9,0,0,-1,-6.94,1,1,,0,0,0,1,0.97,3,15,77.46,77.46,1
308,1010,1538590,2276,20170107,5285,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2278,20170107,4914,2/9/2017,6.94,0,0,,9,12,83.28,12,83.28,1,0,,0,0,12,0,0,0,0,0,0,1
308,1010,1538590,2280,20170107,4014,2/9/2017,2,0,0,,0,3,20.82,3,20.82,0,0,,0,0,3,3,5.82,0,0,0,0,1
308,1010,1538590,2281,20170107,5462,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,1,,1,100,11,0,0,0,0,0,0,1
308,1010,1538590,2286,20170107,5494,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,2287,20170107,4998,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,2306,20170107,4913,2/9/2017,6.94,-6.94,-1,,9,9,62.46,9,62.46,1,0,,0,0,10,0,0,1,0,-6.94,-6.94,1
308,1010,1538590,2316,20170107,5288,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,2323,20170107,4998,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,1,,1,100,6,0,0,2,34,123.03,123.03,1
308,1010,1538590,2330,20170107,5295,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2333,20170107,4852,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2336,20170107,5585,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,1,,1,100,6,0,0,0,0,0,0,1
308,1010,1538590,2337,20170107,4873,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2352,20170107,5012,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2354,20170107,5009,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2357,20170107,5139,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2361,20170107,4992,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,2365,20170107,5012,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2369,20170107,4992,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2404,20170107,5138,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2422,20170107,4873,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2460,20170107,4873,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2482,20170107,5466,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2485,20170107,5012,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2490,20170107,5144,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,2491,20170107,4992,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2492,20170107,5283,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2496,20170107,5011,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2504,20170107,5152,2/9/2017,6.94,6.94,1,,9,0,0,0,0,1,1,,1,100,8,0,0,1,1,6.94,6.94,1
308,1010,1538590,2508,20170107,5480,2/9/2017,6.94,20.82,3,,9,3,20.82,3,20.82,1,1,,1,100,7,0,0,3,26,122.15,122.15,1
308,1010,1538590,2516,20170107,5138,2/9/2017,6.94,0,0,,9,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,1
308,1010,1538590,2528,20170107,4058,2/9/2017,5,0,0,,0,0,0,0,0,0,0,,0,0,2,2,3.88,0,0,0,0,1
308,1010,1538590,2535,20170107,4998,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,3,0,0,0,0,0,0,1
308,1010,1538590,2538,20170107,5483,2/9/2017,6.94,0,0,,9,6,41.64,6,41.64,1,0,,0,0,6,0,0,0,0,0,0,1
308,1010,1538590,2547,20170107,4981,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538590,2550,20170107,5012,2/9/2017,6.94,6.94,1,,9,0,0,0,0,1,1,,1,100,1,0,0,1,17,68.89,68.89,1
308,1010,1538590,2553,20170107,4005,2/9/2017,5,6.94,1,,0,3,20.82,3,20.82,0,0,,0,0,3,3,5.82,1,17,137.98,137.98,1
308,1010,1538590,2563,20170107,4738,2/9/2017,6.94,0,0,,9,3,20.82,3,20.82,1,0,,0,0,3,0,0,0,0,0,0,1
